Category,City,Country,Customer ID,Customer Name,Order Date,Order ID,Order ID (Returns),Person,Postal Code,Product ID,Product Name,Quantity (bin),Region,Region (People),Returned,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Discount,Number of Records,OrderUntilShip,Profit,Profit/1 client,Quantity,ROS,Sales,Sales/1 order
Technology,Apple Valley,United States,KB-16405,Katrina Bavinger,04/09/17,CA-2017-101182,,Anna Andreadi,92307,TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,2,West,West,,3081,Home Office,05/09/17,First Class,California,Phones,0.2,1,1,15.1116,15.1116,3,0.35,43.176,43.176
Furniture,San Francisco,United States,PK-19075,Pete Kriz,04/09/17,CA-2017-116680,,Anna Andreadi,94122,FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",7,West,West,,5460,Consumer,06/09/17,Second Class,California,Tables,0.2,1,2,92.392,92.392,8,0.0625,"1,478.27","1,478.27"
Furniture,Chicago,United States,HW-14935,Helen Wasserman,04/09/17,CA-2017-140326,,Kelly Williams,60653,FUR-BO-10000112,"Bush Birmingham Collection Bookcase, Dark Cherry",9,Central,Central,,3513,Corporate,06/09/17,First Class,Illinois,Bookcases,0.3,1,2,-117.882,-117.882,9,-0.142857143,825.174,825.174
Office Supplies,San Francisco,United States,PK-19075,Pete Kriz,04/09/17,CA-2017-116680,,Anna Andreadi,94122,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,5,West,West,,5459,Consumer,06/09/17,Second Class,California,Binders,0.2,1,2,4.3368,4.3368,6,0.325,13.344,13.344
Office Supplies,Nashua,United States,VM-21835,Vivian Mathis,04/09/17,US-2017-166394,,Chuck Magee,3060,OFF-FA-10001843,Staples,5,East,East,,6724,Consumer,06/09/17,Second Class,New Hampshire,Fasteners,0,1,2,6.9654,6.9654,6,0.47,14.82,14.82
Office Supplies,Chicago,United States,HW-14935,Helen Wasserman,04/09/17,CA-2017-140326,,Kelly Williams,60653,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",2,Central,Central,,3515,Corporate,06/09/17,First Class,Illinois,Art,0.2,1,2,0.864,0.864,3,0.125,6.912,6.912
Office Supplies,Chicago,United States,HW-14935,Helen Wasserman,04/09/17,CA-2017-140326,,Kelly Williams,60653,OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",2,Central,Central,,3514,Corporate,06/09/17,First Class,Illinois,Paper,0.2,1,2,5.55,5.55,3,0.3125,17.76,17.76
Furniture,Boynton Beach,United States,DO-13645,Doug O'Connell,04/09/17,US-2017-117450,,Cassandra Brandow,33437,FUR-CH-10003817,"Global Value Steno Chair, Gray",2,South,South,,7304,Consumer,08/09/17,Standard Class,Florida,Chairs,0.2,1,4,6.074,6.074,2,0.0625,97.184,97.184
Furniture,Los Angeles,United States,GM-14695,Greg Maxwell,04/09/17,CA-2017-102750,,Anna Andreadi,90036,FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2,West,West,,2478,Corporate,08/09/17,Second Class,California,Tables,0.2,1,4,-99.1764,-99.1764,3,-0.075,"1,322.35","1,322.35"
Office Supplies,Santa Ana,United States,EJ-14155,Eva Jacobs,04/09/17,CA-2017-147410,,Anna Andreadi,92704,OFF-ST-10003805,"24 Capacity Maxi Data Binder Racks, Pearl",2,West,West,,7104,Consumer,08/09/17,Standard Class,California,Storage,0,1,4,105.275,105.275,2,0.25,421.1,421.1
Office Supplies,Boynton Beach,United States,DO-13645,Doug O'Connell,04/09/17,US-2017-117450,,Cassandra Brandow,33437,OFF-PA-10000289,Xerox 213,2,South,South,,7305,Consumer,08/09/17,Standard Class,Florida,Paper,0.2,1,4,3.6288,3.6288,2,0.35,10.368,10.368
Office Supplies,Coppell,United States,JD-15790,John Dryer,04/09/17,CA-2017-152485,,Kelly Williams,75019,OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",5,Central,Central,,1496,Consumer,08/09/17,Standard Class,Texas,Art,0.2,1,4,3.185,3.185,7,0.3125,10.192,10.192
Office Supplies,Coppell,United States,JD-15790,John Dryer,04/09/17,CA-2017-152485,,Kelly Williams,75019,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",4,Central,Central,,1498,Consumer,08/09/17,Standard Class,Texas,Art,0.2,1,4,3.772,3.772,5,0.2875,13.12,13.12
Office Supplies,Coppell,United States,JD-15790,John Dryer,04/09/17,CA-2017-152485,,Kelly Williams,75019,OFF-ST-10004950,Acco Perma 3000 Stacking Storage Drawers,0,Central,Central,,1497,Consumer,08/09/17,Standard Class,Texas,Storage,0.2,1,4,-0.2098,-0.2098,1,-0.0125,16.784,16.784
Office Supplies,Oakland,United States,CV-12805,Cynthia Voltz,04/09/17,CA-2017-137582,,Anna Andreadi,94601,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,2,West,West,,8386,Corporate,08/09/17,Standard Class,California,Binders,0.2,1,4,4.1328,4.1328,3,0.35,11.808,11.808
Office Supplies,Garland,United States,JK-16120,Julie Kriz,04/09/17,CA-2017-100783,,Kelly Williams,75043,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",0,Central,Central,,7918,Home Office,08/09/17,Second Class,Texas,Art,0.2,1,4,3.798,3.798,1,0.125,30.384,30.384
Technology,Long Beach,United States,AB-10150,Aimee Bixby,04/09/17,CA-2017-120761,,Chuck Magee,11561,TEC-AC-10000171,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",4,East,East,,1556,Consumer,08/09/17,Standard Class,New York,Accessories,0,1,4,39.5428,39.5428,4,0.43,91.96,91.96
Office Supplies,Los Angeles,United States,RA-19285,Ralph Arnett,04/09/17,CA-2017-141929,CA-2017-141929,Anna Andreadi,90004,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,2,West,West,Yes,3618,Consumer,08/09/17,Standard Class,California,Binders,0.2,1,4,152.495,152.495,2,0.3125,487.984,487.984
Office Supplies,Los Angeles,United States,RA-19285,Ralph Arnett,04/09/17,CA-2017-141929,CA-2017-141929,Anna Andreadi,90004,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",4,West,West,Yes,3620,Consumer,08/09/17,Standard Class,California,Storage,0,1,4,65.355,65.355,5,0.3,217.85,217.85
Technology,Los Angeles,United States,RA-19285,Ralph Arnett,04/09/17,CA-2017-141929,CA-2017-141929,Anna Andreadi,90004,TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,0,West,West,Yes,3619,Consumer,08/09/17,Standard Class,California,Phones,0.2,1,4,1.7375,1.7375,1,0.3125,5.56,5.56
Office Supplies,Akron,United States,MD-17350,Maribeth Dona,04/09/17,CA-2017-109757,,Chuck Magee,44312,OFF-AR-10002335,DIXON Oriole Pencils,4,East,East,,3561,Consumer,09/09/17,Second Class,Ohio,Art,0.2,1,5,0.6192,0.6192,4,0.075,8.256,8.256
Office Supplies,Akron,United States,MD-17350,Maribeth Dona,04/09/17,CA-2017-109757,,Chuck Magee,44312,OFF-BI-10004001,GBC Recycled VeloBinder Covers,4,East,East,,3562,Consumer,09/09/17,Second Class,Ohio,Binders,0.7,1,5,-20.448,-20.448,5,-0.8,25.56,25.56
Office Supplies,Akron,United States,MD-17350,Maribeth Dona,04/09/17,CA-2017-109757,,Chuck Magee,44312,OFF-BI-10001634,Wilson Jones Active Use Binders,2,East,East,,3563,Consumer,09/09/17,Second Class,Ohio,Binders,0.7,1,5,-3.0576,-3.0576,2,-0.7,4.368,4.368
Office Supplies,Akron,United States,MD-17350,Maribeth Dona,04/09/17,CA-2017-109757,,Chuck Magee,44312,OFF-PA-10000007,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",4,East,East,,3564,Consumer,09/09/17,Second Class,Ohio,Paper,0.2,1,5,3.744,3.744,4,0.325,11.52,11.52
Office Supplies,Los Angeles,United States,TH-21235,Tiffany House,04/09/17,CA-2017-117261,,Anna Andreadi,90032,OFF-ST-10000419,"Rogers Jumbo File, Granite",4,West,West,,4297,Corporate,10/09/17,Standard Class,California,Storage,0,1,6,0.5432,0.5432,4,0.01,54.32,54.32
Technology,Philadelphia,United States,MM-17920,Michael Moore,04/09/17,CA-2017-117394,,Chuck Magee,19120,TEC-AC-10000199,Kingston Digital DataTraveler 8GB USB 2.0,4,East,East,,4121,Consumer,10/09/17,Standard Class,Pennsylvania,Accessories,0.2,1,6,-1.428,-1.428,4,-0.075,19.04,19.04
Office Supplies,Seattle,United States,CS-12400,Christopher Schild,05/09/17,CA-2017-107293,,Anna Andreadi,98115,OFF-AR-10003732,Newell 333,0,West,West,,1562,Home Office,06/09/17,First Class,Washington,Art,0,1,1,0.7228,0.7228,1,0.26,2.78,2.78
Office Supplies,Knoxville,United States,LP-17095,Liz Preis,05/09/17,CA-2017-102736,,Cassandra Brandow,37918,OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,4,South,South,,8198,Consumer,09/09/17,Standard Class,Tennessee,Art,0.2,1,4,7.196,7.196,5,0.1,71.96,71.96
Office Supplies,Knoxville,United States,LP-17095,Liz Preis,05/09/17,CA-2017-102736,,Cassandra Brandow,37918,OFF-PA-10001800,Xerox 220,2,South,South,,8199,Consumer,09/09/17,Standard Class,Tennessee,Paper,0.2,1,4,5.4432,5.4432,3,0.35,15.552,15.552
Technology,Knoxville,United States,LP-17095,Liz Preis,05/09/17,CA-2017-102736,,Cassandra Brandow,37918,TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,4,South,South,,8197,Consumer,09/09/17,Standard Class,Tennessee,Accessories,0.2,1,4,-1.1196,-1.1196,4,-0.0125,89.568,89.568
Office Supplies,Fort Lauderdale,United States,MG-17875,Michael Grace,05/09/17,CA-2017-120705,,Cassandra Brandow,33311,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",2,South,South,,3488,Home Office,11/09/17,Standard Class,Florida,Storage,0.2,1,6,-29.4368,-29.4368,2,-0.2,147.184,147.184
Furniture,Saint Charles,United States,TG-21640,Trudy Glocke,07/09/17,CA-2017-128783,,Kelly Williams,63301,FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",4,Central,Central,,7142,Consumer,07/09/17,Same Day,Missouri,Furnishings,0,1,0,37.884,37.884,5,0.28,135.3,135.3
Technology,Saint Charles,United States,TG-21640,Trudy Glocke,07/09/17,CA-2017-128783,,Kelly Williams,63301,TEC-AC-10002473,Maxell 4.7GB DVD-R,4,Central,Central,,7141,Consumer,07/09/17,Same Day,Missouri,Accessories,0,1,0,46.5432,46.5432,4,0.41,113.52,113.52
Furniture,Draper,United States,JM-16195,Justin MacKendrick,07/09/17,CA-2017-151008,,Anna Andreadi,84020,FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",2,West,West,,5547,Consumer,08/09/17,First Class,Utah,Furnishings,0,1,1,10.5672,10.5672,2,0.42,25.16,25.16
Technology,Draper,United States,JM-16195,Justin MacKendrick,07/09/17,CA-2017-151008,,Anna Andreadi,84020,TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,4,West,West,,5548,Consumer,08/09/17,First Class,Utah,Phones,0.2,1,1,47.46,47.46,4,0.375,126.56,126.56
Office Supplies,Providence,United States,AA-10375,Allen Armold,07/09/17,US-2017-169488,,Chuck Magee,2908,OFF-PA-10002659,Avoid Verbal Orders Carbonless Minifold Book,4,East,East,,9539,Consumer,09/09/17,First Class,Rhode Island,Paper,0,1,2,7.774,7.774,5,0.46,16.9,16.9
Office Supplies,Providence,United States,AA-10375,Allen Armold,07/09/17,US-2017-169488,,Chuck Magee,2908,OFF-PA-10000157,Xerox 191,2,East,East,,9540,Consumer,09/09/17,First Class,Rhode Island,Paper,0,1,2,18.7812,18.7812,2,0.47,39.96,39.96
Office Supplies,Phoenix,United States,Dp-13240,Dean percer,07/09/17,CA-2017-163692,,Anna Andreadi,85023,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,2,West,West,,4085,Home Office,09/09/17,First Class,Arizona,Binders,0.7,1,2,-6.0237,-6.0237,3,-0.766666667,7.857,7.857
Furniture,Edmonds,United States,PF-19225,Phillip Flathmann,07/09/17,US-2017-130687,,Anna Andreadi,98026,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,4,West,West,,9327,Consumer,10/09/17,First Class,Washington,Furnishings,0,1,3,34.8128,34.8128,4,0.43,80.96,80.96
Office Supplies,Edmonds,United States,PF-19225,Phillip Flathmann,07/09/17,US-2017-130687,,Anna Andreadi,98026,OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,0,West,West,,9329,Consumer,10/09/17,First Class,Washington,Art,0,1,3,7.2744,7.2744,1,0.28,25.98,25.98
Technology,Edmonds,United States,PF-19225,Phillip Flathmann,07/09/17,US-2017-130687,,Anna Andreadi,98026,TEC-PH-10002033,Konftel 250 Conference phone - Charcoal black,2,West,West,,9328,Consumer,10/09/17,First Class,Washington,Phones,0.2,1,3,34.1784,34.1784,2,0.075,455.712,455.712
Furniture,Los Angeles,United States,AG-10390,Allen Goldenen,07/09/17,CA-2017-107244,,Anna Andreadi,90004,FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",4,West,West,,6005,Consumer,11/09/17,Standard Class,California,Furnishings,0,1,4,8.2992,8.2992,4,0.42,19.76,19.76
Furniture,Los Angeles,United States,JC-15340,Jasper Cacioppo,07/09/17,US-2017-129441,,Anna Andreadi,90032,FUR-FU-10000448,Tenex Chairmats For Use With Carpeted Floors,2,West,West,,533,Consumer,11/09/17,Standard Class,California,Furnishings,0,1,4,2.397,2.397,3,0.05,47.94,47.94
Office Supplies,Philadelphia,United States,CB-12025,Cassandra Brandow,07/09/17,CA-2017-100160,,Chuck Magee,19134,OFF-EN-10001509,Poly String Tie Envelopes,2,East,East,,4154,Consumer,11/09/17,Standard Class,Pennsylvania,Envelopes,0.2,1,4,1.6524,1.6524,3,0.3375,4.896,4.896
Office Supplies,Philadelphia,United States,CB-12025,Cassandra Brandow,07/09/17,CA-2017-100160,,Chuck Magee,19134,OFF-LA-10002475,Avery 519,4,East,East,,4152,Consumer,11/09/17,Standard Class,Pennsylvania,Labels,0.2,1,4,9.8685,9.8685,5,0.3375,29.24,29.24
Office Supplies,Philadelphia,United States,CB-12025,Cassandra Brandow,07/09/17,CA-2017-100160,,Chuck Magee,19134,OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",2,East,East,,4153,Consumer,11/09/17,Standard Class,Pennsylvania,Paper,0.2,1,4,5.4432,5.4432,3,0.35,15.552,15.552
Office Supplies,New York City,United States,SP-20620,Stefania Perrino,07/09/17,CA-2017-148929,,Chuck Magee,10011,OFF-ST-10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",7,East,East,,2569,Corporate,11/09/17,Standard Class,New York,Storage,0,1,4,133.8624,133.8624,8,0.28,478.08,478.08
Technology,Milwaukee,United States,AG-10675,Anna Gayman,07/09/17,US-2017-104094,,Kelly Williams,53209,TEC-AC-10002134,Rosewill 107 Normal Keys USB Wired Standard Keyboard,0,Central,Central,,5280,Consumer,11/09/17,Standard Class,Wisconsin,Accessories,0,1,4,1.8872,1.8872,1,0.14,13.48,13.48
Furniture,Modesto,United States,JA-15970,Joseph Airdo,07/09/17,US-2017-150070,,Anna Andreadi,95351,FUR-CH-10004860,Global Low Back Tilter Chair,2,West,West,,8125,Consumer,12/09/17,Standard Class,California,Chairs,0.2,1,5,-28.2744,-28.2744,2,-0.175,161.568,161.568
Office Supplies,Nashville,United States,DM-12955,Dario Medina,07/09/17,CA-2017-128769,,Cassandra Brandow,37211,OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,2,South,South,,8211,Corporate,12/09/17,Standard Class,Tennessee,Appliances,0.2,1,5,7.1372,7.1372,2,0.0875,81.568,81.568
Office Supplies,Portland,United States,RD-19900,Ruben Dartt,07/09/17,CA-2017-124401,CA-2017-124401,Anna Andreadi,97206,OFF-ST-10000649,Hanging Personal Folder File,2,West,West,Yes,2099,Consumer,12/09/17,Standard Class,Oregon,Storage,0.2,1,5,2.355,2.355,3,0.0625,37.68,37.68
Technology,Portland,United States,RD-19900,Ruben Dartt,07/09/17,CA-2017-124401,CA-2017-124401,Anna Andreadi,97206,TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,5,West,West,Yes,2100,Consumer,12/09/17,Standard Class,Oregon,Accessories,0.2,1,5,80.4839,80.4839,7,0.2875,279.944,279.944
Office Supplies,Chicago,United States,NF-18595,Nicole Fjeld,07/09/17,CA-2017-100335,,Kelly Williams,60610,OFF-PA-10001685,Easy-staple paper,9,Central,Central,,3358,Home Office,13/09/17,Standard Class,Illinois,Paper,0.2,1,6,26.4654,26.4654,9,0.3625,73.008,73.008
Office Supplies,Independence,United States,RD-19660,Robert Dilbeck,07/09/17,CA-2017-103877,,Kelly Williams,64055,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,2,Central,Central,,3567,Home Office,14/09/17,Standard Class,Missouri,Binders,0,1,7,757.4112,757.4112,3,0.48,"1,577.94","1,577.94"
Office Supplies,Hialeah,United States,FC-14245,Frank Carlisle,08/09/17,CA-2017-144456,,Cassandra Brandow,33012,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",4,South,South,,8325,Home Office,09/09/17,First Class,Florida,Storage,0.2,1,1,5.397,5.397,5,0.0875,61.68,61.68
Technology,Hialeah,United States,FC-14245,Frank Carlisle,08/09/17,CA-2017-144456,,Cassandra Brandow,33012,TEC-PH-10001750,Samsung Rugby III,2,South,South,,8326,Home Office,09/09/17,First Class,Florida,Phones,0.2,1,1,13.8579,13.8579,3,0.0875,158.376,158.376
Technology,Marion,United States,RS-19765,Roland Schwarz,08/09/17,CA-2017-152856,,Chuck Magee,43302,TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,4,East,East,,4529,Corporate,10/09/17,Second Class,Ohio,Accessories,0.2,1,2,33.5892,33.5892,4,0.2875,116.832,116.832
Furniture,Arlington,United States,BF-11020,Barry Französisch,08/09/17,US-2017-124779,,Kelly Williams,76017,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",4,Central,Central,,6654,Corporate,11/09/17,First Class,Texas,Chairs,0.3,1,3,-39.637,-39.637,5,-0.185714286,213.43,213.43
Furniture,Arlington,United States,BF-11020,Barry Französisch,08/09/17,US-2017-124779,,Kelly Williams,76017,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,2,Central,Central,,6652,Corporate,11/09/17,First Class,Texas,Furnishings,0.6,1,3,-11.6512,-11.6512,2,-0.55,21.184,21.184
Office Supplies,Arlington,United States,BF-11020,Barry Französisch,08/09/17,US-2017-124779,,Kelly Williams,76017,OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",5,Central,Central,,6649,Corporate,11/09/17,First Class,Texas,Binders,0.8,1,3,-68.1856,-68.1856,7,-1.6,42.616,42.616
Office Supplies,Arlington,United States,BF-11020,Barry Französisch,08/09/17,US-2017-124779,,Kelly Williams,76017,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",4,Central,Central,,6651,Corporate,11/09/17,First Class,Texas,Fasteners,0.2,1,3,15.498,15.498,5,0.3375,45.92,45.92
Office Supplies,Arlington,United States,BF-11020,Barry Französisch,08/09/17,US-2017-124779,,Kelly Williams,76017,OFF-PA-10000061,Xerox 205,4,Central,Central,,6653,Corporate,11/09/17,First Class,Texas,Paper,0.2,1,3,7.2576,7.2576,4,0.35,20.736,20.736
Technology,Arlington,United States,BF-11020,Barry Französisch,08/09/17,US-2017-124779,,Kelly Williams,76017,TEC-CO-10001943,Canon PC-428 Personal Copier,2,Central,Central,,6650,Corporate,11/09/17,First Class,Texas,Copiers,0.2,1,3,107.9946,107.9946,2,0.3375,319.984,319.984
Technology,Philadelphia,United States,EB-14110,Eugene Barchas,08/09/17,CA-2017-149895,,Chuck Magee,19134,TEC-PH-10002200,Aastra 6757i CT Wireless VoIP phone,2,East,East,,3127,Consumer,12/09/17,Standard Class,Pennsylvania,Phones,0.4,1,4,-47.3968,-47.3968,2,-0.183333333,258.528,258.528
Technology,Houston,United States,AR-10345,Alex Russell,08/09/17,CA-2017-126396,,Kelly Williams,77070,TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,5,Central,Central,,5768,Corporate,12/09/17,Second Class,Texas,Accessories,0.2,1,4,20.235,20.235,6,0.2375,85.2,85.2
Furniture,Chicago,United States,MM-18055,Michelle Moray,08/09/17,US-2017-124968,,Kelly Williams,60610,FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,5,Central,Central,,1714,Consumer,13/09/17,Second Class,Illinois,Tables,0.5,1,5,-566.5625,-566.5625,7,-0.74,765.625,765.625
Office Supplies,New York City,United States,EM-14095,Eudokia Martin,08/09/17,CA-2017-132437,,Chuck Magee,10024,OFF-ST-10001031,Adjustable Personal File Tote,4,East,East,,8620,Corporate,13/09/17,Second Class,New York,Storage,0,1,5,16.9312,16.9312,4,0.26,65.12,65.12
Technology,Dublin,United States,DB-13555,Dorothy Badders,08/09/17,CA-2017-158036,,Chuck Magee,43017,TEC-AC-10002558,Imation Swivel Flash Drive USB flash drive - 8 GB,0,East,East,,3657,Corporate,14/09/17,Standard Class,Ohio,Accessories,0.2,1,6,1.7055,1.7055,1,0.1875,9.096,9.096
Office Supplies,Toledo,United States,JD-16015,Joy Daniels,09/09/17,CA-2017-152198,,Chuck Magee,43615,OFF-BI-10003669,3M Organizer Strips,2,East,East,,8755,Consumer,10/09/17,First Class,Ohio,Binders,0.7,1,1,-3.564,-3.564,3,-0.733333333,4.86,4.86
Office Supplies,Toledo,United States,JD-16015,Joy Daniels,09/09/17,CA-2017-152198,,Chuck Magee,43615,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",2,East,East,,8756,Consumer,10/09/17,First Class,Ohio,Binders,0.7,1,1,-5.215,-5.215,2,-0.833333333,6.258,6.258
Office Supplies,Toledo,United States,JD-16015,Joy Daniels,09/09/17,CA-2017-152198,,Chuck Magee,43615,OFF-LA-10000443,Avery 501,5,East,East,,8754,Consumer,10/09/17,First Class,Ohio,Labels,0.2,1,1,5.9778,5.9778,6,0.3375,17.712,17.712
Furniture,Cleveland,United States,LC-17140,Logan Currie,09/09/17,CA-2017-169439,,Chuck Magee,44105,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",2,East,East,,7285,Consumer,13/09/17,Standard Class,Ohio,Furnishings,0.2,1,4,-9.0904,-9.0904,2,-0.1375,66.112,66.112
Office Supplies,Glendale,United States,AI-10855,Arianne Irving,09/09/17,CA-2017-155929,,Anna Andreadi,85301,OFF-PA-10000859,Unpadded Memo Slips,2,West,West,,5442,Consumer,13/09/17,Standard Class,Arizona,Paper,0.2,1,4,2.388,2.388,2,0.375,6.368,6.368
Office Supplies,Cleveland,United States,LC-17140,Logan Currie,09/09/17,CA-2017-169439,,Chuck Magee,44105,OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",4,East,East,,7284,Consumer,13/09/17,Standard Class,Ohio,Art,0.2,1,4,3.888,3.888,5,0.15,25.92,25.92
